t,x,u_num,u_exact
0.040200,0.808081,0.5648146312,0.5648144653
0.040200,0.818182,0.5385001891,0.5385000309
0.040200,0.828283,0.5116435230,0.5116433727
0.040200,0.838384,0.4842716752,0.4842715329
0.040200,0.848485,0.4564122069,0.4564120728
0.040200,0.858586,0.4280931701,0.4280930444
0.040200,0.868687,0.3993430799,0.3993429625
0.040200,0.878788,0.3701908850,0.3701907762
0.040200,0.888889,0.3406659392,0.3406658391
0.040200,0.898990,0.3107979718,0.3107978805
0.040200,0.909091,0.2806170571,0.2806169747
0.040200,0.919192,0.2501535848,0.2501535113
0.040200,0.929293,0.2194382291,0.2194381646
0.040200,0.939394,0.1885019177,0.1885018623
0.040200,0.949495,0.1573758008,0.1573757546
0.040200,0.959596,0.1260912199,0.1260911828
0.040200,0.969697,0.0946796758,0.0946796479
0.040200,0.979798,0.0631727972,0.0631727787
0.040200,0.989899,0.0316023090,0.0316022997
0.040200,1.000000,0.0000000000,0.0000000000
0.050200,0.000000,0.0000000000,0.0000000000
0.050200,0.010101,0.0315711365,0.0315711249
0.050200,0.020202,0.0631104835,0.0631104604
0.050200,0.030303,0.0945862837,0.0945862490
0.050200,0.040404,0.1259668434,0.1259667972
0.050200,0.050505,0.1572205653,0.1572205076
0.050200,0.060606,0.1883159793,0.1883159102
0.050200,0.070707,0.2192217751,0.2192216947
0.050200,0.080808,0.2499068332,0.2499067415
0.050200,0.090909,0.2803402563,0.2803401534
0.050200,0.101010,0.3104914005,0.3104912866
0.050200,0.111111,0.3403299062,0.3403297813
0.050200,0.121212,0.3698257285,0.3698255928
0.050200,0.131313,0.3989491676,0.3989490213
0.050200,0.141414,0.4276708988,0.4276707419
0.050200,0.151515,0.4559620016,0.4559618343
0.050200,0.161616,0.4837939893,0.4837938118
0.050200,0.171717,0.5111388375,0.5111386500
0.050200,0.181818,0.5379690122,0.5379688149
0.050200,0.191919,0.5642574978,0.5642572908
0.050200,0.202020,0.5899778238,0.5899776074
0.050200,0.212121,0.6151040922,0.6151038665
0.050200,0.222222,0.6396110029,0.6396107683
0.050200,0.232323,0.6634738795,0.6634736361
0.050200,0.242424,0.6866686942,0.6866684423
0.050200,0.252525,0.7091720918,0.7091718316
0.050200,0.262626,0.7309614131,0.7309611449
0.050200,0.272727,0.7520147183,0.7520144424
0.050200,0.282828,0.7723108083,0.7723105250
0.050200,0.292929,0.7918292469,0.7918289564
0.050200,0.303030,0.8105503805,0.8105500832
0.050200,0.313131,0.8284553586,0.8284550547
0.050200,0.323232,0.8455261524,0.8455258422
0.050200,0.333333,0.8617455730,0.8617452569
0.050200,0.343434,0.8770972889,0.8770969671
0.050200,0.353535,0.8915658422,0.8915655151
0.050200,0.363636,0.9051366642,0.9051363321
0.050200,0.373737,0.9177960903,0.9177957536
0.050200,0.383838,0.9295313736,0.9295310326
0.050200,0.393939,0.9403306976,0.9403303526
0.050200,0.404040,0.9501831882,0.9501828396
0.050200,0.414141,0.9590789250,0.9590785731
0.050200,0.424242,0.9670089505,0.9670085958
0.050200,0.434343,0.9739652800,0.9739649227
0.050200,0.444444,0.9799409091,0.9799405496
0.050200,0.454545,0.9849298207,0.9849294593
0.050200,0.464646,0.9889269914,0.9889266286
0.050200,0.474747,0.9919283965,0.9919280326
0.050200,0.484848,0.9939310138,0.9939306492
0.050200,0.494949,0.9949328269,0.9949324619
0.050200,0.505051,0.9949328269,0.9949324619
0.050200,0.515152,0.9939310138,0.9939306492
0.050200,0.525253,0.9919283965,0.9919280326
0.050200,0.535354,0.9889269914,0.9889266286
0.050200,0.545455,0.9849298207,0.9849294593
0.050200,0.555556,0.9799409091,0.9799405496
0.050200,0.565657,0.9739652800,0.9739649227
0.050200,0.575758,0.9670089505,0.9670085958
0.050200,0.585859,0.9590789250,0.9590785731
0.050200,0.595960,0.9501831882,0.9501828396
0.050200,0.606061,0.9403306976,0.9403303526
0.050200,0.616162,0.9295313736,0.9295310326
0.050200,0.626263,0.9177960903,0.9177957536
0.050200,0.636364,0.9051366642,0.9051363321
0.050200,0.646465,0.8915658422,0.8915655151
0.050200,0.656566,0.8770972889,0.8770969671
0.050200,0.666667,0.8617455730,0.8617452569
0.050200,0.676768,0.8455261524,0.8455258422
0.050200,0.686869,0.8284553586,0.8284550547
0.050200,0.696970,0.8105503805,0.8105500832
0.050200,0.707071,0.7918292469,0.7918289564
0.050200,0.717172,0.7723108083,0.7723105250
0.050200,0.727273,0.7520147183,0.7520144424
0.050200,0.737374,0.7309614131,0.7309611449
0.050200,0.747475,0.7091720918,0.7091718316
0.050200,0.757576,0.6866686942,0.6866684423
0.050200,0.767677,0.6634738795,0.6634736361
0.050200,0.777778,0.6396110029,0.6396107683
0.050200,0.787879,0.6151040922,0.6151038665
0.050200,0.797980,0.5899778238,0.5899776074
0.050200,0.808081,0.5642574978,0.5642572908
0.050200,0.818182,0.5379690122,0.5379688149
0.050200,0.828283,0.5111388375,0.5111386500
0.050200,0.838384,0.4837939893,0.4837938118
0.050200,0.848485,0.4559620016,0.4559618343
0.050200,0.858586,0.4276708988,0.4276707419
0.050200,0.868687,0.3989491676,0.3989490213
0.050200,0.878788,0.3698257285,0.3698255928
0.050200,0.888889,0.3403299062,0.3403297813
0.050200,0.898990,0.3104914005,0.3104912866
0.050200,0.909091,0.2803402563,0.2803401534
0.050200,0.919192,0.2499068332,0.2499067415
0.050200,0.929293,0.2192217751,0.2192216947
0.050200,0.939394,0.1883159793,0.1883159102
0.050200,0.949495,0.1572205653,0.1572205076
0.050200,0.959596,0.1259668434,0.1259667972
0.050200,0.969697,0.0945862837,0.0945862490
0.050200,0.979798,0.0631104835,0.0631104604
0.050200,0.989899,0.0315711365,0.0315711249
0.050200,1.000000,0.0000000000,0.0000000000
0.060200,0.000000,0.0000000000,0.0000000000
0.060200,0.010101,0.0315399947,0.0315399808
0.060200,0.020202,0.0630482313,0.0630482036
0.060200,0.030303,0.0944929837,0.0944929421
0.060200,0.040404,0.1258425897,0.1258425343
0.060200,0.050505,0.1570654828,0.1570654137
0.060200,0.060606,0.1881302243,0.1881301416
0.060200,0.070707,0.2190055346,0.2190054383
0.060200,0.080808,0.2496603250,0.2496602151
0.060200,0.090909,0.2800637285,0.2800636053
0.060200,0.101010,0.3101851316,0.3101849951
0.060200,0.111111,0.3399942046,0.3399940550
0.060200,0.121212,0.3694609322,0.3694607696
0.060200,0.131313,0.3985556439,0.3985554686
0.060200,0.141414,0.4272490440,0.4272488560
0.060200,0.151515,0.4555122404,0.4555120400
0.060200,0.161616,0.4833167747,0.4833165620
0.060200,0.171717,0.5106346499,0.5106344252
0.060200,0.181818,0.5374383593,0.5374381229
0.060200,0.191919,0.5637009139,0.5637006659
0.060200,0.202020,0.5893958694,0.5893956101
0.060200,0.212121,0.6144973532,0.6144970828
0.060200,0.222222,0.6389800903,0.6389798091
0.060200,0.232323,0.6628194285,0.6628191369
0.060200,0.242424,0.6859913639,0.6859910621
0.060200,0.252525,0.7084725640,0.7084722523
0.060200,0.262626,0.7302403924,0.7302400711
0.060200,0.272727,0.7512729305,0.7512726000
0.060200,0.282828,0.7715490005,0.7715486611
0.060200,0.292929,0.7910481861,0.7910478381
0.060200,0.303030,0.8097508532,0.8097504969
0.060200,0.313131,0.8276381698,0.8276378057
0.060200,0.323232,0.8446921250,0.8446917533
0.060200,0.333333,0.8608955467,0.8608951680
0.060200,0.343434,0.8762321197,0.8762317342
0.060200,0.353535,0.8906864011,0.8906860093
0.060200,0.363636,0.9042438369,0.9042434391
0.060200,0.373737,0.9168907758,0.9168903724
0.060200,0.383838,0.9286144833,0.9286140748
0.060200,0.393939,0.9394031548,0.9394027416
0.060200,0.404040,0.9492459270,0.9492455094
0.060200,0.414141,0.9581328890,0.9581324675
0.060200,0.424242,0.9660550924,0.9660546673
0.060200,0.434343,0.9730045601,0.9730041321
0.060200,0.444444,0.9789742948,0.9789738641
0.060200,0.454545,0.9839582854,0.9839578525
0.060200,0.464646,0.9879515133,0.9879510787
0.060200,0.474747,0.9909499578,0.9909495219
0.060200,0.484848,0.9929505997,0.9929501629
0.060200,0.494949,0.9939514246,0.9939509873
0.060200,0.505051,0.9939514246,0.9939509873
0.060200,0.515152,0.9929505997,0.9929501629
0.060200,0.525253,0.9909499578,0.9909495219
0.060200,0.535354,0.9879515133,0.9879510787
0.060200,0.545455,0.9839582854,0.9839578525
0.060200,0.555556,0.9789742948,0.9789738641
0.060200,0.565657,0.9730045601,0.9730041321
0.060200,0.575758,0.9660550924,0.9660546673
0.060200,0.585859,0.9581328890,0.9581324675
0.060200,0.595960,0.9492459270,0.9492455094
0.060200,0.606061,0.9394031548,0.9394027416
0.060200,0.616162,0.9286144833,0.9286140748
0.060200,0.626263,0.9168907758,0.9168903724
0.060200,0.636364,0.9042438369,0.9042434391
0.060200,0.646465,0.8906864011,0.8906860093
0.060200,0.656566,0.8762321197,0.8762317342
0.060200,0.666667,0.8608955467,0.8608951680
0.060200,0.676768,0.8446921250,0.8446917533
0.060200,0.686869,0.8276381698,0.8276378057
0.060200,0.696970,0.8097508532,0.8097504969
0.060200,0.707071,0.7910481861,0.7910478381
0.060200,0.717172,0.7715490005,0.7715486611
0.060200,0.727273,0.7512729305,0.7512726000
0.060200,0.737374,0.7302403924,0.7302400711
0.060200,0.747475,0.7084725640,0.7084722523
0.060200,0.757576,0.6859913639,0.6859910621
0.060200,0.767677,0.6628194285,0.6628191369
0.060200,0.777778,0.6389800903,0.6389798091
0.060200,0.787879,0.6144973532,0.6144970828
0.060200,0.797980,0.5893958694,0.5893956101
0.060200,0.808081,0.5637009139,0.5637006659
0.060200,0.818182,0.5374383593,0.5374381229
0.060200,0.828283,0.5106346499,0.5106344252
0.060200,0.838384,0.4833167747,0.4833165620
0.060200,0.848485,0.4555122404,0.4555120400
0.060200,0.858586,0.4272490440,0.4272488560
0.060200,0.868687,0.3985556439,0.3985554686
0.060200,0.878788,0.3694609322,0.3694607696
0.060200,0.888889,0.3399942046,0.3399940550
0.060200,0.898990,0.3101851316,0.3101849951
0.060200,0.909091,0.2800637285,0.2800636053
0.060200,0.919192,0.2496603250,0.2496602151
0.060200,0.929293,0.2190055346,0.2190054383
0.060200,0.939394,0.1881302243,0.1881301416
0.060200,0.949495,0.1570654828,0.1570654137
0.060200,0.959596,0.1258425897,0.1258425343
0.060200,0.969697,0.0944929837,0.0944929421
0.060200,0.979798,0.0630482313,0.0630482036
0.060200,0.989899,0.0315399947,0.0315399808
0.060200,1.000000,0.0000000000,0.0000000000
0.070200,0.000000,0.0000000000,0.0000000000
0.070200,0.010101,0.0315088836,0.0315088675
0.070200,0.020202,0.0629860405,0.0629860082
0.070200,0.030303,0.0943997758,0.0943997273
0.070200,0.040404,0.1257184585,0.1257183940
0.070200,0.050505,0.1569105533,0.1569104728
0.070200,0.060606,0.1879446526,0.1879445561
0.070200,0.070707,0.2187895075,0.2187893952
0.070200,0.080808,0.2494140599,0.2494139319
0.070200,0.090909,0.2797874735,0.2797873299
0.070200,0.101010,0.3098791648,0.3098790058
0.070200,0.111111,0.3396588341,0.3396586598
0.070200,0.121212,0.3690964957,0.3690963064
0.070200,0.131313,0.3981625084,0.3981623042
0.070200,0.141414,0.4268276053,0.4268273863
0.070200,0.151515,0.4550629229,0.4550626895
0.070200,0.161616,0.4828400307,0.4828397830
0.070200,0.171717,0.5101309596,0.5101306979
0.070200,0.181818,0.5369082298,0.5369079544
0.070200,0.191919,0.5631448790,0.5631445901
0.070200,0.202020,0.5888144889,0.5888141869
0.070200,0.212121,0.6138912127,0.6138908977
0.070200,0.222222,0.6383497999,0.6383494725
0.070200,0.232323,0.6621656231,0.6621652834
0.070200,0.242424,0.6853147016,0.6853143500
0.070200,0.252525,0.7077737263,0.7077733632
0.070200,0.262626,0.7295200828,0.7295197086
0.070200,0.272727,0.7505318745,0.7505314895
0.070200,0.282828,0.7707879442,0.7707875487
0.070200,0.292929,0.7902678957,0.7902674903
0.070200,0.303030,0.8089521145,0.8089516995
0.070200,0.313131,0.8268217871,0.8268213629
0.070200,0.323232,0.8438589202,0.8438584873
0.070200,0.333333,0.8600463589,0.8600459177
0.070200,0.343434,0.8753678038,0.8753673547
0.070200,0.353535,0.8898078276,0.8898073711
0.070200,0.363636,0.9033518903,0.9033514268
0.070200,0.373737,0.9159863542,0.9159858843
0.070200,0.383838,0.9276984975,0.9276980216
0.070200,0.393939,0.9384765271,0.9384760456
0.070200,0.404040,0.9483095903,0.9483091038
0.070200,0.414141,0.9571877862,0.9571872951
0.070200,0.424242,0.9651021751,0.9651016800
0.070200,0.434343,0.9720447879,0.9720442892
0.070200,0.444444,0.9780086340,0.9780081323
0.070200,0.454545,0.9829877084,0.9829872041
0.070200,0.464646,0.9869769974,0.9869764911
0.070200,0.474747,0.9899724842,0.9899719764
0.070200,0.484848,0.9919711527,0.9919706438
0.070200,0.494949,0.9929709903,0.9929704809
0.070200,0.505051,0.9929709903,0.9929704809
0.070200,0.515152,0.9919711527,0.9919706438
0.070200,0.525253,0.9899724842,0.9899719764
0.070200,0.535354,0.9869769974,0.9869764911
0.070200,0.545455,0.9829877084,0.9829872041
0.070200,0.555556,0.9780086340,0.9780081323
0.070200,0.565657,0.9720447879,0.9720442892
0.070200,0.575758,0.9651021751,0.9651016800
0.070200,0.585859,0.9571877862,0.9571872951
0.070200,0.595960,0.9483095903,0.9483091038
0.070200,0.606061,0.9384765271,0.9384760456
0.070200,0.616162,0.9276984975,0.9276980216
0.070200,0.626263,0.9159863542,0.9159858843
0.070200,0.636364,0.9033518903,0.9033514268
0.070200,0.646465,0.8898078276,0.8898073711
0.070200,0.656566,0.8753678038,0.8753673547
0.070200,0.666667,0.8600463589,0.8600459177
0.070200,0.676768,0.8438589202,0.8438584873
0.070200,0.686869,0.8268217871,0.8268213629
0.070200,0.696970,0.8089521145,0.8089516995
0.070200,0.707071,0.7902678957,0.7902674903
0.070200,0.717172,0.7707879442,0.7707875487
0.070200,0.727273,0.7505318745,0.7505314895
0.070200,0.737374,0.7295200828,0.7295197086
0.070200,0.747475,0.7077737263,0.7077733632
0.070200,0.757576,0.6853147016,0.6853143500
0.070200,0.767677,0.6621656231,0.6621652834
0.070200,0.777778,0.6383497999,0.6383494725
0.070200,0.787879,0.6138912127,0.6138908977
0.070200,0.797980,0.5888144889,0.5888141869
0.070200,0.808081,0.5631448790,0.5631445901
0.070200,0.818182,0.5369082298,0.5369079544
0.070200,0.828283,0.5101309596,0.5101306979
0.070200,0.838384,0.4828400307,0.4828397830
0.070200,0.848485,0.4550629229,0.4550626895
0.070200,0.858586,0.4268276053,0.4268273863
0.070200,0.868687,0.3981625084,0.3981623042
0.070200,0.878788,0.3690964957,0.3690963064
0.070200,0.888889,0.3396588341,0.3396586598
0.070200,0.898990,0.3098791648,0.3098790058
0.070200,0.909091,0.2797874735,0.2797873299
0.070200,0.919192,0.2494140599,0.2494139319
0.070200,0.929293,0.2187895075,0.2187893952
0.070200,0.939394,0.1879446526,0.1879445561
0.070200,0.949495,0.1569105533,0.1569104728
0.070200,0.959596,0.1257184585,0.1257183940
0.070200,0.969697,0.0943997758,0.0943997273
0.070200,0.979798,0.0629860405,0.0629860082
0.070200,0.989899,0.0315088836,0.0315088675
0.070200,1.000000,0.0000000000,0.0000000000
0.080200,0.000000,0.0000000000,0.0000000000
0.080200,0.010101,0.0314778033,0.0314777848
0.080200,0.020202,0.0629239110,0.0629238742
0.080200,0.030303,0.0943066598,0.0943066045
0.080200,0.040404,0.1255944497,0.1255943761
0.080200,0.050505,0.1567557767,0.1567556848
0.080200,0.060606,0.1877592639,0.1877591538
0.080200,0.070707,0.2185736934,0.2185735653
0.080200,0.080808,0.2491680377,0.2491678917
0.080200,0.090909,0.2795114910,0.2795113271
0.080200,0.101010,0.3095734998,0.3095733184
0.080200,0.111111,0.3393237944,0.3393235955
0.080200,0.121212,0.3687324187,0.3687322026
0.080200,0.131313,0.3977697607,0.3977695276
0.080200,0.141414,0.4264065823,0.4264063324
0.080200,0.151515,0.4546140486,0.4546137821
0.080200,0.161616,0.4823637571,0.4823634744
0.080200,0.171717,0.5096277661,0.5096274674
0.080200,0.181818,0.5363786232,0.5363783089
0.080200,0.191919,0.5625893925,0.5625890628
0.080200,0.202020,0.5882336820,0.5882333372
0.080200,0.212121,0.6132856700,0.6132853106
0.080200,0.222222,0.6377201314,0.6377197576
0.080200,0.232323,0.6615124626,0.6615120749
0.080200,0.242424,0.6846387068,0.6846383055
0.080200,0.252525,0.7070755779,0.7070751635
0.080200,0.262626,0.7288004838,0.7288000567
0.080200,0.272727,0.7497915494,0.7497911100
0.080200,0.282828,0.7700276385,0.7700271872
0.080200,0.292929,0.7894883750,0.7894879123
0.080200,0.303030,0.8081541637,0.8081536900
0.080200,0.313131,0.8260062096,0.8260057255
0.080200,0.323232,0.8430265373,0.8430260432
0.080200,0.333333,0.8591980087,0.8591975051
0.080200,0.343434,0.8745043405,0.8745038280
0.080200,0.353535,0.8889301207,0.8889295997
0.080200,0.363636,0.9024608235,0.9024602945
0.080200,0.373737,0.9150828248,0.9150822884
0.080200,0.383838,0.9267834152,0.9267828720
0.080200,0.393939,0.9375508133,0.9375502638
0.080200,0.404040,0.9473741772,0.9473736219
0.080200,0.414141,0.9562436156,0.9562430552
0.080200,0.424242,0.9641501978,0.9641496327
0.080200,0.434343,0.9710859624,0.9710853932
0.080200,0.444444,0.9770439258,0.9770433531
0.080200,0.454545,0.9820180887,0.9820175132
0.080200,0.464646,0.9860034427,0.9860028648
0.080200,0.474747,0.9889959748,0.9889953952
0.080200,0.484848,0.9909926718,0.9909920910
0.080200,0.494949,0.9919915232,0.9919909418
0.080200,0.505051,0.9919915232,0.9919909418
0.080200,0.515152,0.9909926718,0.9909920910
0.080200,0.525253,0.9889959748,0.9889953952
0.080200,0.535354,0.9860034427,0.9860028648
0.080200,0.545455,0.9820180887,0.9820175132
0.080200,0.555556,0.9770439258,0.9770433531
0.080200,0.565657,0.9710859624,0.9710853932
0.080200,0.575758,0.9641501978,0.9641496327
0.080200,0.585859,0.9562436156,0.9562430552
0.080200,0.595960,0.9473741772,0.9473736219
0.080200,0.606061,0.9375508133,0.9375502638
0.080200,0.616162,0.9267834152,0.9267828720
0.080200,0.626263,0.9150828248,0.9150822884
0.080200,0.636364,0.9024608235,0.9024602945
0.080200,0.646465,0.8889301207,0.8889295997
0.080200,0.656566,0.8745043405,0.8745038280
0.080200,0.666667,0.8591980087,0.8591975051
0.080200,0.676768,0.8430265373,0.8430260432
0.080200,0.686869,0.8260062096,0.8260057255
0.080200,0.696970,0.8081541637,0.8081536900
0.080200,0.707071,0.7894883750,0.7894879123
0.080200,0.717172,0.7700276385,0.7700271872
0.080200,0.727273,0.7497915494,0.7497911100
0.080200,0.737374,0.7288004838,0.7288000567
0.080200,0.747475,0.7070755779,0.7070751635
0.080200,0.757576,0.6846387068,0.6846383055
0.080200,0.767677,0.6615124626,0.6615120749
0.080200,0.777778,0.6377201314,0.6377197576
0.080200,0.787879,0.6132856700,0.6132853106
0.080200,0.797980,0.5882336820,0.5882333372
0.080200,0.808081,0.5625893925,0.5625890628
0.080200,0.818182,0.5363786232,0.5363783089
0.080200,0.828283,0.5096277661,0.5096274674
0.080200,0.838384,0.4823637571,0.4823634744
0.080200,0.848485,0.4546140486,0.4546137821
0.080200,0.858586,0.4264065823,0.4264063324
0.080200,0.868687,0.3977697607,0.3977695276
0.080200,0.878788,0.3687324187,0.3687322026
0.080200,0.888889,0.3393237944,0.3393235955
0.080200,0.898990,0.3095734998,0.3095733184
0.080200,0.909091,0.2795114910,0.2795113271
0.080200,0.919192,0.2491680377,0.2491678917
0.080200,0.929293,0.2185736934,0.2185735653
0.080200,0.939394,0.1877592639,0.1877591538
0.080200,0.949495,0.1567557767,0.1567556848
0.080200,0.959596,0.1255944497,0.1255943761
0.080200,0.969697,0.0943066598,0.0943066045
0.080200,0.979798,0.0629239110,0.0629238742
0.080200,0.989899,0.0314778033,0.0314777848
0.080200,1.000000,0.0000000000,0.0000000000
0.090200,0.000000,0.0000000000,0.0000000000
0.090200,0.010101,0.0314467535,0.0314467328
0.090200,0.020202,0.0628618429,0.0628618014
0.090200,0.030303,0.0942136356,0.0942135735
0.090200,0.040404,0.1254705633,0.1254704806
0.090200,0.050505,0.1566011527,0.1566010495
0.090200,0.060606,0.1875740580,0.1875739344
0.090200,0.070707,0.2183580922,0.2183579482
0.090200,0.080808,0.2489222582,0.2489220941
0.090200,0.090909,0.2792357807,0.2792355966
0.090200,0.101010,0.3092681364,0.3092679325
0.090200,0.111111,0.3389890852,0.3389888618
0.090200,0.121212,0.3683687009,0.3683684580
0.090200,0.131313,0.3973774004,0.3973771385
0.090200,0.141414,0.4259859746,0.4259856938
0.090200,0.151515,0.4541656170,0.4541653177
0.090200,0.161616,0.4818879532,0.4818876356
0.090200,0.171717,0.5091250690,0.5091247334
0.090200,0.181818,0.5358495391,0.5358491859
0.090200,0.191919,0.5620344541,0.5620340836
0.090200,0.202020,0.5876534480,0.5876530606
0.090200,0.212121,0.6126807247,0.6126803208
0.090200,0.222222,0.6370910839,0.6370906639
